# Generated 2025/02/17 15:09:35 by OpenQuake Engine v3.16.0 and OpenQuake Integrated Risk Modelling Toolkit v3.16.3,,,,,,,,,,,,,,,,,,,,,,,
# poe = 0.02000,,,,,,,,,,,,,,,,,,,,,,,
# return_period = 2500,,,,,,,,,,,,,,,,,,,,,,,
lon,lat,mean_PGA,mean_SA(0.01),mean_SA(0.02),mean_SA(0.03),mean_SA(0.05),mean_SA(0.075),mean_SA(0.1),mean_SA(0.15),mean_SA(0.2),mean_SA(0.25),mean_SA(0.3),mean_SA(0.4),mean_SA(0.5),mean_SA(0.75),mean_SA(1.0),mean_SA(1.5),mean_SA(2.0),mean_SA(3.0),mean_SA(4.0),mean_SA(5.0),mean_SA(7.5),mean_SA(10.0)
-115.2227085,32.52362474,0.935993552,0.923589945,0.936864495,0.993888259,1.109257102,1.31741488,1.483889341,1.772380114,1.861196399,1.891210556,1.857723951,1.711559534,1.553077698,1.326912761,1.137568355,0.856733799,0.658387303,0.417519271,0.285536021,0.202668384,0.089152448,0.044956483
-115.2225253,32.55510099,0.98412329,0.971351802,0.987091362,1.048882842,1.170328856,1.358705878,1.534856915,1.829214811,1.921297789,1.954826117,1.926734686,1.787344694,1.630208969,1.39842844,1.21528244,0.911022484,0.699797511,0.441571206,0.300946325,0.213056684,0.093013003,0.046699144
-115.2225515,32.55060438,0.98293519,0.970179498,0.985850573,1.047465801,1.168447018,1.357337832,1.533229113,1.827102661,1.919073701,1.952596664,1.924469233,1.785008788,1.627983451,1.396363258,1.213011622,0.909527183,0.698551178,0.440802306,0.300448418,0.212729946,0.092892431,0.04664157
-115.2225777,32.54610778,0.978515327,0.965778887,0.981221735,1.042410851,1.162775397,1.353392363,1.528667569,1.821860313,1.913362026,1.946446538,1.917733431,1.777451634,1.620131016,1.388829112,1.204591751,0.904021859,0.69394356,0.438077509,0.298686057,0.211535335,0.092447564,0.046439443
-115.2226038,32.54161117,0.970704257,0.957987964,0.973021805,1.03351295,1.153090715,1.34673357,1.520863414,1.813166738,1.903923392,1.936204314,1.906432033,1.764624596,1.606722713,1.376054764,1.190408111,0.894763768,0.686246395,0.433573276,0.29577896,0.209560379,0.091710277,0.046108577
-115.2224204,32.57308742,0.989753067,0.977173209,0.993256629,1.055391788,1.177512169,1.363213181,1.539300442,1.835686564,1.929192901,1.964226007,1.937555552,1.800875902,1.645437479,1.41484344,1.234844804,0.924628198,0.711623609,0.448744327,0.305657387,0.216280907,0.094237246,0.047261558
-115.2224467,32.56859082,0.999221861,0.986704528,1.003381133,1.066181064,1.188546538,1.370663285,1.547377586,1.844030142,1.938716173,1.975248218,1.95038271,1.81667006,1.663372755,1.432988524,1.255491018,0.938238323,0.723075569,0.455441922,0.31001538,0.219259664,0.095354557,0.047748152
-115.2224729,32.56409421,1.000418305,0.987872541,1.004586816,1.067489743,1.189799428,1.371592641,1.548587918,1.844957948,1.939564824,1.976102948,1.951316237,1.817601919,1.664162517,1.433310628,1.255556226,0.938061535,0.722818613,0.455224276,0.309858203,0.219150096,0.095310487,0.047723822
-115.2224991,32.5595976,0.993337393,0.980660975,0.996949315,1.059412956,1.181475878,1.366172433,1.542983174,1.838428617,1.931773782,1.966807127,1.940458655,1.803999543,1.648738742,1.417317867,1.237051368,0.925622344,0.712202728,0.448926747,0.305755138,0.216346547,0.094254874,0.04725517
-115.2231523,32.4471824,0.889341831,0.879988134,0.890018642,0.936851144,1.045930624,1.28088963,1.429381013,1.722522378,1.820314884,1.853402734,1.817423105,1.672408462,1.51527977,1.292302251,1.11529851,0.845961034,0.655159771,0.419171959,0.288564503,0.205833212,0.091042809,0.046053715
-115.2231783,32.44268579,0.892313421,0.882971942,0.893379629,0.941049397,1.05183804,1.287809491,1.433968067,1.729798794,1.828096032,1.861701608,1.826039553,1.680885315,1.52348721,1.302381754,1.123896122,0.853638589,0.660597265,0.422679603,0.291027665,0.207630455,0.091800824,0.046437051
-115.2232044,32.43818918,0.896593392,0.887165308,0.897909105,0.946790397,1.059583902,1.29448688,1.439988971,1.739008784,1.837875485,1.872149944,1.836971998,1.691650152,1.533925891,1.315224648,1.134770274,0.863332331,0.667408884,0.427060246,0.294095844,0.209866747,0.092741005,0.046913296
-115.2232304,32.43369257,0.901738524,0.892117381,0.903223813,0.953579366,1.068392038,1.298529267,1.447003722,1.749184728,1.848622918,1.883623958,1.849027753,1.703543782,1.545430183,1.328017235,1.146727324,0.873988032,0.674846888,0.431820422,0.297411323,0.212275237,0.093753725,0.047425151
-115.223048,32.46516883,0.883342206,0.873528779,0.883426547,0.929102719,1.033890367,1.264526963,1.419378757,1.705203533,1.800633669,1.832075715,1.795371652,1.650261045,1.494080424,1.265614867,1.092067361,0.824737966,0.639782786,0.408987135,0.28131339,0.20051071,0.088764742,0.044897173
-115.2230741,32.46067222,0.884006023,0.87434113,0.884167075,0.929643929,1.035056472,1.266901612,1.42051518,1.707654715,1.803795218,1.835571885,1.798987746,1.654006362,1.497623801,1.270262957,1.096232653,0.828651726,0.642686486,0.410968482,0.282748431,0.201574475,0.089227095,0.045132164
-115.2231002,32.45617561,0.885240436,0.875711799,0.885507107,0.931165218,1.037485003,1.270452261,1.422622442,1.711415052,1.80817318,1.840322375,1.803919554,1.658985734,1.502382636,1.276308894,1.101523399,0.833516002,0.64623642,0.413334161,0.28444165,0.202820316,0.08976277,0.045404311
-115.2231262,32.45167901,0.887010753,0.877596378,0.887455106,0.933592916,1.041168571,1.275149822,1.425614715,1.716427445,1.813726306,1.846320868,1.810109377,1.665149689,1.508297086,1.283681989,1.107876897,0.839294136,0.650401294,0.416074008,0.286382705,0.204240814,0.090368465,0.045711342
-115.2229436,32.48315526,0.887189567,0.87667191,0.887058794,0.935645401,1.0406847,1.267854095,1.424243212,1.707908034,1.80040586,1.831028581,1.794350386,1.648278594,1.492310524,1.261371136,1.087193251,0.818974257,0.634927511,0.405209899,0.278368682,0.198224768,0.087711431,0.044355214
-115.2229697,32.47865865,0.885236502,0.874934256,0.885170043,0.932899773,1.037426114,1.265192032,1.42162776,1.705463409,1.798666477,1.829490423,1.792711139,1.646983981,1.491073132,1.26053834,1.086881518,0.819124162,0.635263979,0.405618161,0.278750986,0.198545516,0.087872848,0.044442128
-115.2229958,32.47416205,0.883901477,0.873776555,0.883876443,0.930812538,1.035084605,1.263597488,1.419865012,1.70404911,1.797956824,1.828953981,1.792118311,1.646665454,1.490733504,1.260659933,1.087318301,0.819902539,0.636017501,0.406273484,0.279288769,0.198975682,0.088078529,0.044548504
-115.2230219,32.46966544,0.883269191,0.873305142,0.883288085,0.92951411,1.033870816,1.263372183,1.41912806,1.703971148,1.798643589,1.829803586,1.79302609,1.647751689,1.491700649,1.262308598,1.08901763,0.821760893,0.637512803,0.407388955,0.2801373,0.199626639,0.08837451,0.04469952
-115.2228392,32.5011417,0.901833892,0.89034754,0.901755273,0.954126656,1.063135743,1.289432049,1.443803549,1.728377581,1.817833066,1.847765088,1.811824203,1.664461613,1.507377267,1.276261091,1.097456217,0.825594306,0.638472915,0.406515121,0.278767258,0.198263928,0.087580144,0.044251587
-115.2228653,32.49664509,0.897396088,0.886148512,0.89726758,0.948723376,1.056557417,1.282885075,1.438079953,1.722290277,1.812380433,1.842464805,1.806288481,1.65913403,1.502364635,1.271026731,1.093649268,0.822899103,0.636889398,0.405756921,0.278378546,0.198047757,0.087531991,0.044237465
-115.2228914,32.49214848,0.893352032,0.882346749,0.893188536,0.943690896,1.050433517,1.276926637,1.432737231,1.716631055,1.807466865,1.837726474,1.801309466,1.654466271,1.498026252,1.266702294,1.09061861,0.820860147,0.63575685,0.405291587,0.27818799,0.197974995,0.087540925,0.044252377
-115.2229175,32.48765187,0.889969766,0.879207611,0.889806867,0.93933779,1.045154452,1.271911263,1.428094268,1.711749911,1.80348134,1.833917618,1.797341108,1.650887728,1.49470973,1.263535738,1.088496089,0.81959033,0.635117531,0.405116051,0.278188407,0.198039934,0.087602355,0.044292595
-115.2218949,32.66301958,0.867010772,0.857907176,0.867437303,0.911044359,1.006757498,1.216630459,1.383440256,1.647709608,1.738734365,1.769641399,1.737135291,1.6033535,1.454107165,1.22027576,1.051607132,0.788298249,0.612500131,0.390041411,0.266855299,0.18928805,0.083755776,0.042420063
-115.2219212,32.65852298,0.869729042,0.860664964,0.870285571,0.914259374,1.011727214,1.223632932,1.388144493,1.654988647,1.746065497,1.776716352,1.743717313,1.609020114,1.459198236,1.225851297,1.056123972,0.791977108,0.615035892,0.391596824,0.267912716,0.190040618,0.084056355,0.042561371
-115.2219476,32.65402637,0.872559309,0.863515973,0.873247802,0.917675018,1.016980171,1.230856419,1.393153667,1.662498832,1.753611565,1.783971786,1.750523448,1.614794493,1.464355469,1.23145473,1.060627341,0.795611799,0.617521405,0.393110305,0.268940389,0.190767974,0.084344961,0.042695738
-115.2219739,32.64952976,0.875615001,0.866571367,0.876448989,0.921448648,1.022669792,1.238501906,1.398582339,1.670402527,1.761568427,1.791613579,1.757786989,1.620936632,1.469865561,1.237446785,1.065417886,0.799470603,0.620139778,0.394695997,0.270010501,0.191526517,0.084644228,0.042833842
-115.2217895,32.68100602,0.857722878,0.848438919,0.857734203,0.900570691,0.990840197,1.192311049,1.367938995,1.622295499,1.713124633,1.745040655,1.714475274,1.583682418,1.436365843,1.200621486,1.0354563,0.774977744,0.603268504,0.384326547,0.262904465,0.18645145,0.082605407,0.041871358
-115.2218159,32.67650941,0.859717369,0.850469232,0.859796703,0.90274477,0.994085133,1.197613955,1.371256828,1.627868533,1.71874702,1.750380754,1.719330192,1.587866426,1.440095901,1.204723954,1.038828015,0.777755857,0.605206132,0.385534048,0.263744503,0.187055618,0.082853161,0.041989502
-115.2218422,32.6720128,0.861925781,0.852718651,0.862095416,0.905191422,0.997797191,1.20343101,1.374915957,1.633951187,1.724867702,1.756260872,1.724683046,1.592530131,1.444296837,1.209374905,1.042669892,0.780925989,0.607404649,0.386894733,0.264689982,0.187735349,0.083129548,0.042121798
-115.2218686,32.66751619,0.864386976,0.855234444,0.864693403,0.908001482,1.002076864,1.209855556,1.37902236,1.640652418,1.731621981,1.762777328,1.730719924,1.597811699,1.449091792,1.214714885,1.047067642,0.784562707,0.609917402,0.388449967,0.265765488,0.188507497,0.083441786,0.042270873
-115.2183491,32.35725024,1.06549418,1.05301106,1.072277784,1.142342091,1.271796584,1.428307176,1.621762276,1.953872681,2.046996117,2.077663183,2.077771664,1.998713851,1.853596091,1.633108854,1.466597319,1.128939271,0.898344278,0.577084184,0.395123869,0.278979957,0.121523991,0.059897941
-115.2183753,32.35275363,1.069474339,1.057058811,1.076535702,1.146744847,1.275887132,1.431715369,1.62510705,1.958410144,2.049752235,2.081472635,2.082190752,2,1.863439441,1.644686937,1.477811217,1.139748573,0.906295776,0.582890987,0.398770064,0.281623632,0.122624874,0.060422983
-115.2217368,32.68999923,0.85402745,0.844718754,0.853945613,0.896616638,0.985278606,1.182504416,1.361867189,1.6119591,1.702564716,1.735076785,1.70548737,1.575964928,1.429512024,1.193124771,1.029288292,0.769861341,0.599692822,0.381692916,0.261324972,0.185305446,0.082134426,0.04164762
-115.2217632,32.68550262,0.855826557,0.846518338,0.855777681,0.89852494,0.987909019,1.187269211,1.364799976,1.616984606,1.70772171,1.739936352,1.709861755,1.579711676,1.432822466,1.196748018,1.032273531,0.772335947,0.601423621,0.383016378,0.262095928,0.185866728,0.082365222,0.041757084
-115.2182442,32.37523667,1.035242319,1.022614002,1.040391564,1.108261943,1.23711431,1.402339697,1.593508363,1.920404196,2.030801296,2.053937197,2.049939871,1.942331314,1.790423155,1.565203071,1.402742386,1.069365144,0.849345505,0.54220885,0.37369889,0.264955223,0.115720183,0.057120424
-115.2182704,32.37074006,1.047125697,1.03455174,1.052903175,1.121656179,1.250935197,1.412273884,1.604552984,1.932982564,2.036158562,2.062542915,2.060188055,1.964114428,1.814684868,1.59087193,1.426805973,1.091718554,0.869899869,0.55519098,0.382654727,0.270180374,0.117884092,0.058160156
-115.2182966,32.36624345,1.054376721,1.041817188,1.06052196,1.1298455,1.259354353,1.418604255,1.611526012,1.941174746,2.04010272,2.068218946,2.066793203,1.977397799,1.829404473,1.606463552,1.441363692,1.105211377,0.8810426,0.563067317,0.387290537,0.273334801,0.119187988,0.058784105
-115.2183229,32.36174685,1.054763556,1.042126179,1.060834169,1.130283237,1.25983417,1.41962719,1.612899542,1.943368077,2.040847301,2.068989515,2.067395687,1.977490664,1.828804493,1.605185032,1.439883947,1.103523135,0.879764557,0.562030315,0.386734694,0.272947311,0.119028009,0.058705751
-115.2223155,32.59107386,0.960665166,0.948289156,0.962784588,1.022295952,1.142229319,1.338989615,1.510017991,1.804586768,1.896510124,1.928651929,1.898319244,1.756858587,1.599314451,1.371863604,1.187299252,0.894107163,0.686243892,0.433984786,0.29603821,0.209662512,0.091720149,0.046131
-115.2223418,32.58657725,0.968953669,0.956476629,0.971413612,1.031735539,1.152432799,1.345913768,1.518744707,1.813985705,1.906262875,1.939119577,1.909723878,1.769365668,1.612167716,1.38369751,1.200377345,0.902566552,0.693315804,0.438124478,0.298749924,0.211531505,0.092437245,0.046456765
-115.222368,32.58208064,0.97481662,0.962269425,0.977526486,1.038430214,1.159696817,1.350936174,1.524976492,1.820594668,1.913025498,1.94633913,1.917503715,1.777830958,1.620809555,1.391497612,1.208877325,0.907918274,0.697717309,0.440656185,0.300396472,0.212663174,0.092867687,0.046652034
-115.2223942,32.57758403,0.978806078,0.966194272,0.98167938,1.042987823,1.164667606,1.354489088,1.529352427,1.825127363,1.917559505,1.951073766,1.92254746,1.78315556,1.626134157,1.3960495,1.213652968,0.910754263,0.699955821,0.441893011,0.301188409,0.213205561,0.093072131,0.046742607
-115.2222105,32.60906029,0.925770223,0.91426146,0.926986337,0.982390702,1.098137021,1.310541391,1.470059633,1.760311484,1.851384997,1.881551147,1.848223686,1.704891086,1.548022151,1.32609272,1.137471795,0.858200371,0.659500182,0.418252289,0.285717726,0.202518776,0.08896628,0.044865701
-115.2222368,32.60456368,0.932774961,0.920987129,0.934070289,0.990460575,1.107329845,1.316188693,1.478806376,1.770137787,1.861222625,1.891530871,1.858597994,1.715035915,1.557652593,1.334370375,1.146260142,0.865269542,0.664102912,0.420942515,0.287474453,0.203735024,0.089436121,0.045081075
-115.222263,32.60006707,0.941020906,0.928989291,0.942489028,0.999926031,1.117902279,1.322929263,1.488608122,1.781076908,1.872252226,1.90291369,1.87054503,1.72710216,1.569327593,1.344566703,1.157197356,0.874109268,0.669860899,0.424311101,0.289673626,0.205260292,0.090022489,0.0453499
-115.2222893,32.59557046,0.951086044,0.938857496,0.952849805,1.011388421,1.130407572,1.331095695,1.499725461,1.793365002,1.88489604,1.916273594,1.884895205,1.742322683,1.584536195,1.358349085,1.172345519,0.884405851,0.678117216,0.429190546,0.292886943,0.207486585,0.090882681,0.045747112
-115.2221054,32.62704672,0.897782087,0.88782078,0.898963988,0.949359894,1.059568167,1.284574389,1.433350563,1.716981173,1.807984948,1.837499499,1.8029809,1.661275268,1.506851554,1.279071212,1.098982215,0.826753139,0.638579249,0.40578711,0.277449071,0.196753949,0.086710379,0.043807004
-115.2221317,32.62255011,0.904021144,0.893641829,0.905171454,0.956937075,1.068675399,1.29408133,1.442026138,1.727636337,1.818596601,1.848185062,1.813816547,1.671448112,1.516355991,1.289996862,1.10780704,0.833959937,0.643396318,0.408668965,0.279370546,0.198096499,0.087237865,0.044056602
-115.222158,32.6180535,0.911218226,0.900407851,0.912352085,0.965458095,1.078639627,1.299398303,1.451504588,1.738934398,1.829921007,1.859686136,1.825659275,1.682831764,1.527104735,1.30251348,1.117928267,0.842267394,0.648942351,0.411991,0.281581819,0.19964096,0.087843724,0.044342622
-115.2221842,32.6135569,0.918554127,0.907369792,0.919721901,0.974037468,1.088558674,1.304929614,1.460947871,1.749908686,1.84095192,1.8709203,1.837224722,1.694103122,1.537782907,1.314958096,1.127937913,0.850444794,0.654383004,0.41522789,0.283726245,0.201134667,0.08842732,0.044615678
-115.2220002,32.64503315,0.879259825,0.870170653,0.88023293,0.926015556,1.029220343,1.247010112,1.404689908,1.679161429,1.770351052,1.800204039,1.766077399,1.628134251,1.476418257,1.244725585,1.07128489,0.80424279,0.623380065,0.396662652,0.271337628,0.192465082,0.08501488,0.043007527
-115.2220265,32.64053654,0.883408964,0.874202847,0.884484768,0.931247115,1.036388159,1.25610435,1.411354423,1.688436508,1.77964139,1.809366345,1.775042176,1.636055112,1.483665586,1.252868295,1.077862024,0.809603572,0.627023995,0.39886871,0.272823364,0.193512425,0.085429691,0.043202586
-115.2220528,32.63603994,0.887856364,0.878472388,0.889012396,0.936895669,1.043847442,1.265387058,1.418388844,1.697836995,1.789016604,1.818632483,1.784194708,1.644234776,1.491180658,1.261341214,1.084705353,0.815170407,0.630800784,0.401141733,0.274350137,0.194584057,0.08585424,0.043402687
-115.2220791,32.63154333,0.892606437,0.88297385,0.893800855,0.942905724,1.051542997,1.27483058,1.42569077,1.707305551,1.798415542,1.827955008,1.793467164,1.652594209,1.498861074,1.270027995,1.091704488,0.82085228,0.634633183,0.403437197,0.275883853,0.195656866,0.086279228,0.043603141
-115.2177185,32.46516883,0.88345331,0.873503983,0.883547068,0.929488003,1.033322096,1.262049317,1.418011427,1.702329636,1.797530174,1.829133868,1.792993307,1.6488024,1.493290067,1.264947653,1.091904402,0.824526608,0.639655232,0.408829659,0.28116712,0.200381219,0.088707514,0.044866286
-115.2177448,32.46067222,0.883671463,0.873871922,0.883844972,0.929312587,1.033639908,1.263480663,1.418495297,1.703825474,1.799724936,1.831626058,1.795539141,1.651497483,1.495856643,1.268419862,1.095103741,0.827607393,0.641997933,0.410461426,0.282360494,0.201273829,0.089100622,0.045065466
-115.2177712,32.45617561,0.884515643,0.874854267,0.884772062,0.930148184,1.035150766,1.266147375,1.41992557,1.706655025,1.803190112,1.835373759,1.799410701,1.655450225,1.499609113,1.273258448,1.099408031,0.831614077,0.644962192,0.412467867,0.283808082,0.20234184,0.089563303,0.045300361
-115.2177975,32.45167901,0.885866106,0.876319826,0.886215329,0.931823671,1.037799358,1.269838452,1.422160864,1.710590839,1.80767417,1.840240479,1.804400682,1.660468817,1.504405975,1.27929306,1.104685783,0.836440146,0.648477256,0.414806694,0.285473049,0.203565493,0.090087719,0.045566544
-115.2176131,32.48315526,0.889375806,0.878677845,0.889301181,0.938435614,1.043315649,1.268959522,1.425646186,1.708518982,1.80071342,1.831593394,1.795683742,1.650548816,1.495090842,1.264860511,1.090376496,0.821524382,0.636685014,0.406192958,0.27896902,0.198623344,0.087864995,0.044426117
-115.2176394,32.47865865,0.886851251,0.876357436,0.886793971,0.935056746,1.039245248,1.265338063,1.422264576,1.705097437,1.798036814,1.829071403,1.793011546,1.648170352,1.492851615,1.262782097,1.089087844,0.820868969,0.636458337,0.406253487,0.279119939,0.198781297,0.087960757,0.044480771
-115.2176658,32.47416205,0.885038078,0.874749184,0.885029972,0.93244946,1.036234856,1.263030171,1.419925332,1.703018904,1.796711683,1.827940822,1.791779637,1.647189856,1.491875052,1.262223721,1.088969588,0.821201503,0.636926353,0.406752139,0.279565454,0.199146971,0.088142127,0.044577178
-115.2176921,32.46966544,0.88389957,0.873788834,0.883938432,0.930568874,1.034217119,1.26190865,1.418486476,1.702093601,1.796540499,1.827928424,1.791736841,1.647377372,1.491979361,1.262869239,1.089847207,0.822376132,0.637952864,0.407585472,0.280230194,0.199669331,0.088386528,0.044702757
-115.2175075,32.5011417,0.906786978,0.895168841,0.906916976,0.959777117,1.069113493,1.293720841,1.448224187,1.732477069,1.821911335,1.852293372,1.817378521,1.671313405,1.514641762,1.285097599,1.10503602,0.831809461,0.642720878,0.409003854,0.280373603,0.199356109,0.088008314,0.044454359
-115.2175339,32.49664509,0.901450634,0.890057087,0.901486456,0.953444481,1.061520815,1.286722302,1.441604137,1.725385189,1.815318823,1.845781326,1.810511589,1.664549232,1.508211732,1.278211355,1.099883556,0.828024328,0.640393972,0.407817483,0.279702485,0.198948786,0.087883957,0.044404555
-115.2175603,32.49214848,0.896714091,0.885556638,0.896690309,0.947709858,1.054575205,1.279772282,1.435497999,1.718894601,1.809473753,1.840073228,1.804545164,1.658787966,1.502809167,1.272546887,1.095749855,0.825059414,0.638636351,0.406959087,0.279250801,0.198692232,0.087821543,0.044384804
-115.2175867,32.48765187,0.892585099,0.881663382,0.892517865,0.942568243,1.04833734,1.273674369,1.429999232,1.713078976,1.804435253,1.835186005,1.799438715,1.65396452,1.498308778,1.267999887,1.092511535,0.822842717,0.63736397,0.406400621,0.278994858,0.198578164,0.08781337,0.044391319
-115.2174019,32.51912813,0.934745967,0.922451496,0.93568784,0.992194831,1.106564641,1.315285563,1.480673909,1.768012285,1.857158661,1.887598991,1.854745388,1.709943891,1.552375793,1.326991677,1.138457775,0.857847393,0.659424126,0.418267936,0.286077529,0.203071982,0.089340344,0.045051426
-115.2174283,32.51463152,0.926107645,0.91394645,0.926742315,0.982280254,1.095381498,1.308363557,1.471060753,1.757361889,1.846328497,1.876530886,1.842944026,1.697446585,1.540001154,1.31353271,1.126968026,0.848717034,0.653495908,0.414904237,0.283952266,0.201655969,0.088817261,0.044812698
-115.2174548,32.51013491,0.917910576,0.905921519,0.918295741,0.972841144,1.084609032,1.302027345,1.461713433,1.747108817,1.83594346,1.866085768,1.831871986,1.685896397,1.528715491,1.30055511,1.116790533,0.840708554,0.648320496,0.411993206,0.282140225,0.20045656,0.088379726,0.044614859
-115.2174812,32.5056383,0.912297964,0.900479317,0.912541032,0.966265321,1.076842189,1.29774797,1.454964876,1.739777446,1.828781843,1.859083772,1.824517846,1.678429008,1.521503568,1.292573571,1.110703945,0.836073458,0.645393968,0.410411805,0.281200409,0.199867204,0.088176504,0.044525526
-115.2181392,32.3932231,0.980175912,0.967638373,0.982953131,1.0462991,1.171989322,1.356466055,1.538620949,1.85852778,1.96525228,2.009440899,1.98490262,1.845528841,1.687188745,1.461304188,1.301454425,0.981931329,0.769993901,0.492108136,0.339131504,0.24245353,0.106363237,0.052957844
-115.2181655,32.38872649,0.990765274,0.97810632,0.993889451,1.058267355,1.184879303,1.365424633,1.550105453,1.871542692,1.97931087,2.024776697,2.001600027,1.863542557,1.705662966,1.479063392,1.322626114,0.996366501,0.782928705,0.50025934,0.344752878,0.24652119,0.1080461,0.053647365
-115.2181917,32.38422989,1.006002426,0.993315578,1.009760261,1.075392127,1.202901959,1.378049374,1.565395594,1.888743997,1.998258471,2.035534382,2.025174379,1.89013207,1.733767867,1.50700891,1.348654985,1.019711018,0.804025114,0.513594627,0.353957444,0.253163606,0.110795803,0.054770093
-115.218218,32.37973328,1.021071434,1.00840044,1.025517821,1.092331052,1.220587969,1.390590072,1.580074906,1.905270696,2.016626358,2.04451108,2.038574696,1.916810274,1.76245749,1.536147475,1.375661612,1.044394016,0.826459587,0.527775347,0.363733858,0.259107292,0.11329072,0.055944391
-115.2180342,32.41120953,0.935028851,0.9234972,0.936693311,0.994715691,1.115711808,1.321564317,1.488425851,1.800436258,1.90306294,1.941979885,1.911677718,1.767491817,1.608391404,1.386677265,1.213789582,0.921561122,0.716317236,0.45819068,0.315690726,0.225510538,0.099299021,0.050000485
-115.2180605,32.40671293,0.945975244,0.93404001,0.947796941,1.007376313,1.129685283,1.329152107,1.500991821,1.815139413,1.918736458,1.958895564,1.929941654,1.786692977,1.627505541,1.404573202,1.234591365,0.935967267,0.729056537,0.466261238,0.321270049,0.229545772,0.100987382,0.050714135
-115.2180867,32.40221632,0.957428217,0.945205986,0.959511399,1.02046442,1.144006371,1.337799907,1.513790369,1.829971433,1.934604406,1.976107359,1.948581576,1.806507111,1.647443175,1.423412681,1.256639361,0.951182485,0.742563605,0.474804372,0.327174485,0.233814374,0.10277003,0.051462982
-115.218113,32.39771971,0.968990266,0.956587911,0.971403539,1.033611536,1.158267379,1.347133398,1.526455045,1.844592929,1.950272322,1.993141532,1.967118144,1.826372266,1.66762948,1.442617536,1.279252887,0.966740012,0.75641942,0.483550102,0.333222777,0.2381787,0.104587391,0.052223139
-115.2179291,32.42919597,0.903533578,0.893816531,0.905069649,0.955688477,1.070558786,1.299250722,1.448264003,1.750586748,1.85038197,1.885761857,1.851771474,1.707018137,1.549353123,1.331945419,1.151659012,0.877996564,0.678156674,0.433957011,0.298883379,0.213333413,0.094203979,0.047646351
-115.2179554,32.42469936,0.909299552,0.899272442,0.910883069,0.963329613,1.079898953,1.303673267,1.456410646,1.761254668,1.861601949,1.897633433,1.864270329,1.719303489,1.561191082,1.34285748,1.163861156,0.886613071,0.685656369,0.43873769,0.302201718,0.215747878,0.09521459,0.048156966
-115.2179816,32.42020275,0.915852606,0.905402124,0.917455733,0.971705496,1.089838386,1.308488965,1.465228558,1.772426844,1.873330235,1.910068393,1.877441287,1.73231864,1.573777676,1.354465604,1.176918626,0.895770013,0.693658054,0.443822086,0.305730611,0.218307689,0.096284322,0.048696212
-115.2180079,32.41570614,0.924906909,0.913903952,0.926504433,0.982759297,1.102367878,1.314712167,1.476403236,1.786122918,1.887832999,1.925628781,1.894090414,1.749271393,1.590399027,1.369904041,1.194512129,0.908105016,0.704469919,0.450685501,0.310492545,0.221753687,0.097726092,0.049330622
-115.2178238,32.4471824,0.887869954,0.878424287,0.888402164,0.934557736,1.041873217,1.275013089,1.425465941,1.716048956,1.813666701,1.846710324,1.811070323,1.667080045,1.510798812,1.287237406,1.111544967,0.842651904,0.652956605,0.41773954,0.28754279,0.205080256,0.09073063,0.045892175
-115.2178501,32.44268579,0.890670717,0.881276309,0.891499519,0.938464403,1.047475934,1.281742692,1.429846764,1.723147035,1.821344614,1.854917645,1.81958878,1.675499082,1.518953681,1.297290325,1.120176911,0.850393057,0.658470392,0.421318531,0.290058255,0.206913248,0.091505133,0.046284415
-115.2178765,32.43818918,0.894148231,0.884755433,0.895354092,0.943287671,1.054170847,1.289533496,1.43505156,1.7313447,1.830107093,1.864234924,1.829272151,1.685029984,1.528155684,1.308596969,1.129778385,0.858964264,0.664536893,0.425225586,0.292797595,0.208914176,0.092347041,0.046709292
-115.2179028,32.43369257,0.898478448,0.888962924,0.899886906,0.949020624,1.061920881,1.295219541,1.44123888,1.740560889,1.83984828,1.874593854,1.840045333,1.695555687,1.538323164,1.321047783,1.140305042,0.868316174,0.671109378,0.429448843,0.295748323,0.211058557,0.093248092,0.047163866
-115.4311968,32.37973328,1.092030883,1.073197246,1.093845844,1.17966187,1.31915009,1.485728264,1.727594137,2.068281889,2.068519592,2.116147518,2.121714115,2,1.883043528,1.628566861,1.454143047,1.109465361,0.884200394,0.566203177,0.390393078,0.27625528,0.120562501,0.059492908
-115.4312124,32.37523667,1.111934543,1.092850447,1.114415407,1.202626705,1.332786441,1.502768755,1.747192144,2.077564001,2.081117868,2.134559155,2.139336824,2,1.919789672,1.663581491,1.485794425,1.13844645,0.904735982,0.582374573,0.39953056,0.282840848,0.123278879,0.060822375
-115.4312281,32.37074006,1.129483461,1.11016047,1.13257885,1.222931147,1.345259786,1.517436862,1.764122367,2.085567474,2.097762108,2.150045156,2.155138254,2,1.953062415,1.69553256,1.514714122,1.165146947,0.923636794,0.594522417,0.407975078,0.288932264,0.125795126,0.062051658
-115.4312437,32.36624345,1.150648713,1.131259203,1.154762983,1.247328401,1.36083281,1.534617782,1.783070564,2.094245672,2.123477697,2.169688463,2.175866127,2,1.996533871,1.739141583,1.554778934,1.202824354,0.950361073,0.611734331,0.419933289,0.297561079,0.129349664,0.063770317
-115.4311342,32.39771971,1.013651371,0.996098101,1.013271809,1.089554429,1.256540418,1.41505897,1.645056605,2.03278923,2.053168774,2.076753378,2.06714344,1.940293074,1.751458287,1.507636428,1.346767306,1.013072371,0.798614264,0.511588812,0.35441938,0.254621744,0.11162585,0.055102091
